"Area.Code","Cogs","DifferenceBetweenActualandTargetProfit","Date","Inventory.Margin","Margin","Market_size","Market","Marketing","Product_line","Product_type","Product","Profit","Sales","State","Target_cogs","Target_margin","Target_profit","Target_sales","Total_expenses","Type","Log_Profit","Sqrt_Profit","BoxCox_Profit","YeoJohnson_Profit"
503,54,-12,"10/9/2013",424,73,"Small Market","West",17,"Beans","Espresso","Caffe Mocha",28,127,"Oregon",50,70,40,120,45,"Regular",3.36729582998647,5.29150262212918,5.72453815488877,5.2339636095422
405,65,2,"10/10/2013",403,80,"Small Market","South",24,"Leaves","Herbal Tea","Chamomile",22,145,"Oklahoma",60,70,20,130,58,"Decaf",3.13549421592915,4.69041575982343,5.09235808503701,4.71944589803896
435,52,-4,"10/11/2013",327,75,"Small Market","West",16,"Leaves","Herbal Tea","Chamomile",36,127,"Utah",40,70,40,110,39,"Decaf",3.61091791264422,6,6.43385350527841,5.8071810955365
801,48,-12,"10/12/2013",462,74,"Small Market","West",15,"Leaves","Herbal Tea","Lemon",28,122,"Utah",40,70,40,110,46,"Decaf",3.36729582998647,5.29150262212918,5.72453815488877,5.2339636095422
425,49,-4,"10/13/2013",845,71,"Small Market","West",13,"Leaves","Herbal Tea","Lemon",46,120,"Washington",40,70,50,110,25,"Decaf",3.85014760171006,6.78232998312527,7.17916874786433,6.40438663695411
860,50,-3,"10/14/2013",898,73,"Small Market","East",14,"Leaves","Tea","Darjeeling",47,123,"Connecticut",50,70,50,120,26,"Regular",3.87120101090789,6.85565460040104,7.24721322674887,6.45864011136703
234,51,-37,"10/15/2013",503,71,"Major Market","Central",46,"Beans","Coffee","Decaf Irish Cream",1e-05,130,"Ohio",40,70,30,110,76,"Decaf",9.99995000039884e-06,0.00316227766016838,-3.22792407799438,9.99996225988376e-06
614,52,-21,"10/16/2013",405,71,"Major Market","Central",17,"Beans","Coffee","Amaretto",39,131,"Ohio",40,70,60,110,45,"Regular",3.68887945411394,6.2449979983984,6.67122975914856,5.99796739707004
937,43,-18,"10/17/2013",419,64,"Major Market","Central",13,"Beans","Coffee","Colombian",42,114,"Ohio",30,70,60,100,36,"Regular",3.76120011569356,6.48074069840786,6.89614607365233,6.17823996880571
774,51,-46,"10/18/2013",542,65,"Major Market","East",46,"Beans","Espresso","Caffe Mocha",1e-05,124,"Massachusetts",30,70,30,100,76,"Regular",9.99995000039884e-06,0.00316227766016838,-3.22792407799438,9.99996225988376e-06
682,72,32,"10/19/2013",-868,110,"Major Market","South",23,"Beans","Espresso","Caffe Latte",82,194,"Texas",40,70,50,110,55,"Regular",4.4188406077966,9.05538513813742,9.16991626645139,7.97291385979823
772,48,8,"10/20/2013",851,70,"Major Market","East",13,"Leaves","Tea","Green Tea",68,126,"Florida",50,70,60,120,24,"Regular",4.23410650459726,8.24621125123532,8.48704614086559,7.4392232443312
225,60,16,"10/21/2013",329,99,"Small Market","South",18,"Beans","Espresso","Caffe Mocha",86,169,"Louisiana",30,70,70,100,41,"Regular",4.46590811865458,9.2736184954957,9.3498503066332,8.11279872393261
541,52,-20,"10/22/2013",405,71,"Small Market","West",17,"Beans","Espresso","Caffe Mocha",40,131,"Oregon",30,70,60,100,44,"Regular",3.71357206670431,6.32455532033676,6.7475071511074,6.05915922675012
425,56,-26,"10/23/2013",385,70,"Small Market","West",21,"Beans","Espresso","Caffe Mocha",24,134,"Washington",40,70,50,110,54,"Regular",3.2188758248682,4.89897948556636,5.31519311320155,4.90116517042541
580,56,-26,"10/24/2013",385,70,"Small Market","South",21,"Leaves","Herbal Tea","Chamomile",24,134,"Oklahoma",40,70,50,110,54,"Decaf",3.2188758248682,4.89897948556636,5.31519311320155,4.90116517042541
435,45,-26,"10/25/2013",447,69,"Small Market","West",14,"Leaves","Herbal Tea","Lemon",34,121,"Utah",20,70,60,90,46,"Decaf",3.55534806148941,5.8309518948453,6.2677982204248,5.67340047857861
614,52,-14,"10/26/2013",509,73,"Major Market","Central",47,"Beans","Coffee","Decaf Irish Cream",1e-05,133,"Ohio",50,70,10,120,76,"Decaf",9.99995000039884e-06,0.00316227766016838,-3.22792407799438,9.99996225988376e-06
234,46,7,"10/27/2013",424,68,"Major Market","Central",14,"Beans","Coffee","Colombian",47,121,"Ohio",40,70,40,110,36,"Regular",3.87120101090789,6.85565460040104,7.24721322674887,6.45864011136703
970,52,-16,"10/28/2013",509,73,"Major Market","Central",47,"Leaves","Herbal Tea","Lemon",1e-05,133,"Colorado",40,70,10,110,77,"Decaf",9.99995000039884e-06,0.00316227766016838,-3.22792407799438,9.99996225988376e-06
970,59,7,"10/29/2013",411,79,"Major Market","Central",19,"Leaves","Herbal Tea","Mint",47,147,"Colorado",50,70,40,120,47,"Decaf",3.87120101090789,6.85565460040104,7.24721322674887,6.45864011136703
936,59,7,"10/30/2013",411,79,"Major Market","South",19,"Leaves","Herbal Tea","Chamomile",47,147,"Texas",50,70,40,120,47,"Decaf",3.87120101090789,6.85565460040104,7.24721322674887,6.45864011136703
914,50,20,"10/31/2013",589,73,"Major Market","East",14,"Leaves","Tea","Green Tea",70,131,"New York",50,70,50,120,26,"Regular",4.26267987704132,8.36660026534076,8.59028750290873,7.52019869092566
203,53,-1,"11/1/2013",380,71,"Small Market","East",17,"Beans","Espresso","Decaf Espresso",39,132,"Connecticut",50,70,40,120,45,"Decaf",3.68887945411394,6.2449979983984,6.67122975914856,5.99796739707004
435,54,27,"11/2/2013",885,78,"Small Market","West",15,"Beans","Espresso","Decaf Espresso",77,141,"Utah",50,70,50,120,26,"Decaf",4.35670882668959,8.77496438739212,8.93614118031312,7.79071274357814
505,43,0,"11/3/2013",452,66,"Small Market","South",14,"Beans","Coffee","Colombian",30,116,"New Mexico",50,70,30,120,46,"Regular",3.43398720448515,5.47722557505166,5.91397038224061,5.38749333359726
318,61,-9,"11/4/2013",-906,86,"Small Market","South",55,"Beans","Espresso","Caffe Latte",1,157,"Louisiana",40,70,10,110,85,"Regular",0.693147180559945,1,0,0.7555321818971
503,55,-6,"11/5/2013",410,69,"Small Market","West",20,"Beans","Espresso","Caffe Latte",24,132,"Oregon",50,70,30,120,53,"Regular",3.2188758248682,4.89897948556636,5.31519311320155,4.90116517042541
475,82,26,"11/6/2013",601,102,"Small Market","East",31,"Leaves","Herbal Tea","Lemon",56,196,"Connecticut",60,70,30,130,64,"Decaf",4.04305126783455,7.48331477354788,7.81821454618752,6.91211959890164
715,61,3,"11/7/2013",613,86,"Small Market","Central",55,"Leaves","Tea","Earl Grey",3,157,"Wisconsin",50,70,0,120,84,"Regular",1.38629436111989,1.73205080756888,1.30129723438636,1.65102658940178
509,53,23,"11/8/2013",321,88,"Small Market","West",16,"Leaves","Tea","Darjeeling",73,150,"Washington",30,70,50,100,39,"Regular",4.30406509320417,8.54400374531753,8.7413459242933,7.63849272152917
513,47,-19,"11/9/2013",521,65,"Major Market","Central",42,"Beans","Coffee","Decaf Irish Cream",1e-05,119,"Ohio",40,70,10,110,71,"Decaf",9.99995000039884e-06,0.00316227766016838,-3.22792407799438,9.99996225988376e-06
234,54,3,"11/10/2013",424,73,"Major Market","Central",17,"Beans","Coffee","Amaretto",43,135,"Ohio",50,70,40,120,44,"Regular",3.78418963391826,6.557438524302,6.96861297165568,6.23621841611432
361,67,40,"11/11/2013",-1239,101,"Major Market","South",22,"Beans","Espresso","Caffe Latte",70,179,"Texas",50,70,30,120,54,"Regular",4.26267987704132,8.36660026534076,8.59028750290873,7.52019869092566
630,54,29,"11/12/2013",601,79,"Major Market","Central",15,"Leaves","Tea","Darjeeling",79,142,"Illinois",40,70,50,110,26,"Regular",4.38202663467388,8.88819441731559,9.03089089968387,7.86462215736974
636,63,13,"11/13/2013",1075,76,"Small Market","Central",19,"Beans","Coffee","Decaf Irish Cream",53,148,"Missouri",60,70,40,130,40,"Decaf",3.98898404656427,7.28010988928052,7.63552698789731,6.76738124182189
203,49,-9,"11/14/2013",392,65,"Small Market","East",16,"Beans","Espresso","Decaf Espresso",31,121,"Connecticut",40,70,40,110,44,"Decaf",3.46573590279973,5.56776436283002,6.00538449812395,5.46146854042967
435,50,20,"11/15/2013",898,73,"Small Market","West",14,"Beans","Espresso","Decaf Espresso",70,131,"Utah",40,70,50,110,26,"Decaf",4.26267987704132,8.36660026534076,8.59028750290873,7.52019869092566
603,52,5,"11/16/2013",327,75,"Small Market","East",16,"Beans","Coffee","Amaretto",55,135,"New Hampshire",40,70,50,110,38,"Regular",4.02535169073515,7.41619848709566,7.75809690902109,6.86452628486549
203,55,-13,"11/17/2013",627,76,"Small Market","East",49,"Beans","Espresso","Caffe Mocha",1e-05,140,"Connecticut",50,70,10,120,78,"Regular",9.99995000039884e-06,0.00316227766016838,-3.22792407799438,9.99996225988376e-06
603,49,-16,"11/18/2013",335,69,"Small Market","East",44,"Beans","Espresso","Caffe Mocha",1e-05,126,"New Hampshire",40,70,10,110,73,"Regular",9.99995000039884e-06,0.00316227766016838,-3.22792407799438,9.99996225988376e-06
541,41,-19,"11/19/2013",482,57,"Small Market","West",13,"Beans","Coffee","Colombian",1,104,"Oregon",40,70,20,110,56,"Regular",0.693147180559945,1,0,0.7555321818971
503,54,2,"11/20/2013",424,73,"Small Market","West",17,"Beans","Espresso","Caffe Mocha",42,135,"Oregon",50,70,40,120,45,"Regular",3.76120011569356,6.48074069840786,6.89614607365233,6.17823996880571
405,65,13,"11/21/2013",403,80,"Small Market","South",24,"Leaves","Herbal Tea","Chamomile",33,155,"Oklahoma",60,70,20,130,58,"Decaf",3.52636052461616,5.74456264653803,6.18219544910834,5.60433503985148
435,52,13,"11/22/2013",327,75,"Small Market","West",16,"Leaves","Herbal Tea","Chamomile",53,135,"Utah",40,70,40,110,39,"Decaf",3.98898404656427,7.28010988928052,7.63552698789731,6.76738124182189
435,48,2,"11/23/2013",462,74,"Small Market","West",15,"Leaves","Herbal Tea","Lemon",42,130,"Utah",40,70,40,110,46,"Decaf",3.76120011569356,6.48074069840786,6.89614607365233,6.17823996880571
425,49,18,"11/24/2013",845,71,"Small Market","West",13,"Leaves","Herbal Tea","Lemon",68,128,"Washington",40,70,50,110,25,"Decaf",4.23410650459726,8.24621125123532,8.48704614086559,7.4392232443312
959,50,20,"11/25/2013",898,73,"Small Market","East",14,"Leaves","Tea","Darjeeling",70,131,"Connecticut",50,70,50,120,26,"Regular",4.26267987704132,8.36660026534076,8.59028750290873,7.52019869092566
937,21,-14,"11/26/2013",480,32,"Major Market","Central",5,"Leaves","Herbal Tea","Chamomile",16,53,"Ohio",0,30,30,30,16,"Decaf",2.83321334405622,4,4.32465569998023,4.09095419486471
513,27,-10,"11/27/2013",859,39,"Major Market","Central",7,"Leaves","Herbal Tea","Lemon",20,66,"Ohio",10,30,30,40,19,"Decaf",3.04452243772342,4.47213595499958,4.85485350743861,4.52537705589284
850,56,-4,"11/28/2013",385,70,"Major Market","East",21,"Leaves","Herbal Tea","Lemon",16,126,"Florida",30,30,20,60,54,"Decaf",2.83321334405622,4,4.32465569998023,4.09095419486471
781,54,-7,"11/29/2013",404,66,"Major Market","East",20,"Leaves","Herbal Tea","Lemon",13,120,"Massachusetts",30,30,20,60,53,"Decaf",2.63905732961526,3.60555127546399,3.86217948140527,3.71115874981479
413,21,-15,"11/30/2013",480,32,"Major Market","East",5,"Leaves","Tea","Green Tea",15,53,"Massachusetts",20,30,30,50,17,"Regular",2.77258872223978,3.87298334620742,4.17781126947552,3.97041716289268
505,39,-6,"12/1/2013",244,53,"Small Market","South",12,"Beans","Espresso","Decaf Espresso",14,92,"New Mexico",20,30,20,50,39,"Decaf",2.70805020110221,3.74165738677394,4.02394448886189,3.84405211016258
702,23,-13,"12/2/2013",800,35,"Small Market","West",6,"Beans","Espresso","Decaf Espresso",17,58,"Nevada",10,30,30,40,18,"Decaf",2.89037175789616,4.12310562561766,4.46520877893817,4.20625232123686
563,21,-15,"12/3/2013",846,31,"Small Market","Central",5,"Beans","Coffee","Amaretto",15,52,"Iowa",10,30,30,40,16,"Regular",2.77258872223978,3.87298334620742,4.17781126947552,3.97041716289268
603,25,-22,"12/4/2013",209,31,"Small Market","East",9,"Beans","Espresso","Regular Espresso",1e-05,56,"New Hampshire",10,30,10,40,43,"Regular",9.99995000039884e-06,0.00316227766016838,-3.22792407799438,9.99996225988376e-06
405,21,-15,"12/5/2013",480,32,"Small Market","South",5,"Beans","Espresso","Caffe Mocha",15,53,"Oklahoma",0,30,30,30,17,"Regular",2.77258872223978,3.87298334620742,4.17781126947552,3.97041716289268
702,0,2,"12/6/2013",430,43,"Small Market","West",0,"Beans","Espresso","Caffe Latte",32,43,"Nevada",0,30,30,30,11,"Regular",3.49650756146648,5.65685424949238,6.0947570824873,5.53371887292784
603,34,-23,"12/7/2013",240,43,"Small Market","East",12,"Leaves","Herbal Tea","Lemon",1e-05,77,"New Hampshire",10,30,20,40,46,"Decaf",9.99995000039884e-06,0.00316227766016838,-3.22792407799438,9.99996225988376e-06
505,21,-16,"12/8/2013",846,31,"Small Market","South",5,"Leaves","Herbal Tea","Chamomile",14,52,"New Mexico",10,30,30,40,17,"Decaf",2.70805020110221,3.74165738677394,4.02394448886189,3.84405211016258
971,25,-13,"12/9/2013",820,36,"Small Market","West",7,"Leaves","Herbal Tea","Chamomile",17,61,"Oregon",10,30,30,40,19,"Decaf",2.89037175789616,4.12310562561766,4.46520877893817,4.20625232123686
314,34,-13,"12/10/2013",240,43,"Small Market","Central",12,"Leaves","Tea","Green Tea",1e-05,77,"Missouri",10,30,10,40,46,"Regular",9.99995000039884e-06,0.00316227766016838,-3.22792407799438,9.99996225988376e-06
603,21,-16,"12/11/2013",846,31,"Small Market","East",5,"Leaves","Tea","Darjeeling",14,52,"New Hampshire",20,30,30,50,17,"Regular",2.70805020110221,3.74165738677394,4.02394448886189,3.84405211016258
435,39,-6,"12/12/2013",244,53,"Small Market","West",12,"Leaves","Tea","Earl Grey",14,92,"Utah",10,30,20,40,39,"Regular",2.70805020110221,3.74165738677394,4.02394448886189,3.84405211016258
360,46,1,"12/13/2013",449,67,"Small Market","West",14,"Leaves","Tea","Earl Grey",31,113,"Washington",20,30,30,50,36,"Regular",3.46573590279973,5.56776436283002,6.00538449812395,5.46146854042967
775,22,-3,"12/14/2013",802,34,"Small Market","West",6,"Beans","Espresso","Decaf Espresso",17,56,"Nevada",20,30,20,50,17,"Decaf",2.89037175789616,4.12310562561766,4.46520877893817,4.20625232123686
505,34,6,"12/15/2013",-522,42,"Small Market","South",12,"Beans","Espresso","Caffe Latte",1e-05,76,"New Mexico",20,30,-10,50,46,"Regular",9.99995000039884e-06,0.00316227766016838,-3.22792407799438,9.99996225988376e-06
253,22,-9,"12/16/2013",570,30,"Small Market","West",7,"Beans","Espresso","Caffe Latte",11,52,"Washington",20,30,20,50,19,"Regular",2.484906649788,3.3166247903554,3.51045471219615,3.42223420542126
603,33,-4,"12/17/2013",243,41,"Small Market","East",12,"Leaves","Herbal Tea","Lemon",1e-05,74,"New Hampshire",20,30,0,50,45,"Decaf",9.99995000039884e-06,0.00316227766016838,-3.22792407799438,9.99996225988376e-06
505,29,-5,"12/18/2013",1003,35,"Small Market","South",8,"Leaves","Herbal Tea","Lemon",5,64,"New Mexico",20,30,10,50,30,"Decaf",1.79175946922805,2.23606797749979,2.06885532230921,2.24990706967881
503,25,-1,"12/19/2013",823,38,"Small Market","West",7,"Leaves","Herbal Tea","Chamomile",19,63,"Oregon",20,30,20,50,19,"Decaf",2.99573227355399,4.35889894354067,4.72981827162529,4.42306337524849
603,15,-12,"12/20/2013",848,24,"Small Market","East",4,"Leaves","Tea","Darjeeling",8,39,"New Hampshire",10,30,20,40,16,"Regular",2.19722457733622,2.82842712474619,2.88688661024538,2.91138626231789
541,32,-2,"12/21/2013",482,48,"Small Market","West",8,"Leaves","Tea","Darjeeling",28,80,"Oregon",20,30,30,50,20,"Regular",3.36729582998647,5.29150262212918,5.72453815488877,5.2339636095422
435,35,-1,"12/22/2013",248,47,"Small Market","West",11,"Leaves","Tea","Earl Grey",9,82,"Utah",20,30,10,50,38,"Regular",2.30258509299405,3,3.11060681643921,3.09431060815861
801,34,-3,"12/23/2013",211,42,"Small Market","West",12,"Leaves","Tea","Green Tea",1e-05,76,"Utah",20,30,0,50,45,"Regular",9.99995000039884e-06,0.00316227766016838,-3.22792407799438,9.99996225988376e-06
772,24,-8,"12/24/2013",567,32,"Major Market","East",7,"Leaves","Herbal Tea","Chamomile",12,56,"Florida",10,30,20,40,20,"Decaf",2.56494935746154,3.46410161513775,3.6914529978149,3.57089490862785
505,38,12,"12/25/2013",256,51,"Small Market","South",12,"Beans","Espresso","Decaf Espresso",12,89,"New Mexico",30,30,0,60,39,"Decaf",2.56494935746154,3.46410161513775,3.6914529978149,3.57089490862785
702,23,-3,"12/26/2013",807,35,"Small Market","West",6,"Beans","Espresso","Decaf Espresso",17,58,"Nevada",20,30,20,50,18,"Decaf",2.89037175789616,4.12310562561766,4.46520877893817,4.20625232123686
641,16,-10,"12/27/2013",851,25,"Small Market","Central",4,"Beans","Coffee","Amaretto",10,41,"Iowa",10,30,20,40,15,"Regular",2.39789527279837,3.16227766016838,3.31754104989627,3.26390635106194
563,31,-2,"12/28/2013",1009,38,"Small Market","Central",9,"Beans","Coffee","Colombian",8,69,"Iowa",30,30,10,60,30,"Regular",2.19722457733622,2.82842712474619,2.88688661024538,2.91138626231789
603,20,-16,"12/29/2013",218,25,"Small Market","East",7,"Beans","Espresso","Regular Espresso",1e-05,45,"New Hampshire",10,30,0,40,41,"Regular",9.99995000039884e-06,0.00316227766016838,-3.22792407799438,9.99996225988376e-06
580,29,4,"12/30/2013",490,44,"Small Market","South",8,"Beans","Espresso","Caffe Mocha",24,73,"Oklahoma",20,30,20,50,20,"Regular",3.2188758248682,4.89897948556636,5.31519311320155,4.90116517042541
253,24,-7,"12/31/2013",567,32,"Small Market","West",7,"Beans","Espresso","Caffe Latte",13,56,"Washington",20,30,20,50,19,"Regular",2.63905732961526,3.60555127546399,3.86217948140527,3.71115874981479
541,24,-1,"1/1/2014",829,36,"Small Market","West",6,"Leaves","Herbal Tea","Chamomile",19,60,"Oregon",20,30,20,50,17,"Decaf",2.99573227355399,4.35889894354067,4.72981827162529,4.42306337524849
603,16,-10,"1/2/2014",851,25,"Small Market","East",4,"Leaves","Tea","Darjeeling",10,41,"New Hampshire",10,30,20,40,15,"Regular",2.39789527279837,3.16227766016838,3.31754104989627,3.26390635106194
971,29,-5,"1/3/2014",490,44,"Small Market","West",8,"Leaves","Tea","Darjeeling",25,73,"Oregon",20,30,30,50,19,"Regular",3.25809653802148,5,5.42175934801256,4.9879348473056
937,21,-6,"1/4/2014",480,32,"Major Market","Central",5,"Leaves","Herbal Tea","Chamomile",24,56,"Ohio",0,30,30,30,16,"Decaf",3.2188758248682,4.89897948556636,5.31519311320155,4.90116517042541
937,27,0,"1/5/2014",859,39,"Major Market","Central",7,"Leaves","Herbal Tea","Lemon",30,70,"Ohio",10,30,30,40,19,"Decaf",3.43398720448515,5.47722557505166,5.91397038224061,5.38749333359726
786,56,4,"1/6/2014",385,70,"Major Market","East",21,"Leaves","Herbal Tea","Lemon",24,134,"Florida",30,30,20,60,54,"Decaf",3.2188758248682,4.89897948556636,5.31519311320155,4.90116517042541
339,54,-1,"1/7/2014",404,66,"Major Market","East",20,"Leaves","Herbal Tea","Lemon",19,128,"Massachusetts",30,30,20,60,53,"Decaf",2.99573227355399,4.35889894354067,4.72981827162529,4.42306337524849
781,21,-8,"1/8/2014",480,32,"Major Market","East",5,"Leaves","Tea","Green Tea",22,56,"Massachusetts",20,30,30,50,17,"Regular",3.13549421592915,4.69041575982343,5.09235808503701,4.71944589803896
505,39,1,"1/9/2014",244,53,"Small Market","South",12,"Beans","Espresso","Decaf Espresso",21,98,"New Mexico",20,30,20,50,39,"Decaf",3.09104245335832,4.58257569495584,4.97558582846753,4.62407670458834
775,23,-5,"1/10/2014",800,35,"Small Market","West",6,"Beans","Espresso","Decaf Espresso",25,62,"Nevada",10,30,30,40,18,"Decaf",3.25809653802148,5,5.42175934801256,4.9879348473056
515,21,-8,"1/11/2014",846,31,"Small Market","Central",5,"Beans","Coffee","Amaretto",22,55,"Iowa",10,30,30,40,16,"Regular",3.13549421592915,4.69041575982343,5.09235808503701,4.71944589803896
603,25,-28,"1/12/2014",209,31,"Small Market","East",9,"Beans","Espresso","Regular Espresso",1e-05,60,"New Hampshire",10,30,10,40,43,"Regular",9.99995000039884e-06,0.00316227766016838,-3.22792407799438,9.99996225988376e-06
580,21,-8,"1/13/2014",480,32,"Small Market","South",5,"Beans","Espresso","Caffe Mocha",22,56,"Oklahoma",0,30,30,30,17,"Regular",3.13549421592915,4.69041575982343,5.09235808503701,4.71944589803896
702,0,17,"1/14/2014",430,43,"Small Market","West",0,"Beans","Espresso","Caffe Latte",47,46,"Nevada",0,30,30,30,11,"Regular",3.87120101090789,6.85565460040104,7.24721322674887,6.45864011136703
603,34,-24,"1/15/2014",240,43,"Small Market","East",12,"Leaves","Herbal Tea","Lemon",1e-05,82,"New Hampshire",10,30,20,40,46,"Decaf",9.99995000039884e-06,0.00316227766016838,-3.22792407799438,9.99996225988376e-06
